30,30,8,14,1,1,n,n
29,31,10,2,3,1,n,d
30,30,6,8,1,1,n,n
29,31,6,2,3,1,n,d
30,30,9,11,1,1,n,n
29,31,5,3,2,5,c,n
34,26,8,12,1,1,n,n
33,27,14,13,1,1,n,n
34,26,6,8,1,1,n,n
33,27,6,10,1,1,n,n
32,28,3,9,1,5,c,n
27,33,12,10,1,1,n,n
28,32,13,7,1,1,n,n
29,31,5,8,1,5,c,n
24,36,8,5,1,1,n,n
25,35,14,7,1,1,n,n
26,34,13,3,2,1,n,d
27,33,14,3,2,1,n,d
28,32,3,11,1,5,d,n
27,33,5,7,1,5,c,n
22,38,10,3,2,1,n,d
23,37,2,3,2,5,c,n
18,42,8,10,1,1,n,n
17,43,12,10,1,1,n,n
18,42,12,8,1,1,n,n
19,41,14,13,1,1,n,n
20,40,13,2,2,1,n,d
21,39,5,9,1,5,c,n
16,44,10,4,1,1,n,n
17,43,7,12,1,1,n,n
16,44,13,6,1,1,n,n
17,43,3,9,1,5,c,n
12,48,4,11,1,5,d,n
11,49,8,5,1,1,n,n
12,48,4,4,1,5,c,n
12,48,14,2,1,1,n,n
11,49,10,4,1,1,n,n
12,48,13,9,1,1,n,n
13,47,13,11,1,1,n,n
14,46,10,9,1,1,n,n
15,45,13,12,1,1,n,n
16,44,5,10,1,5,d,n
15,45,8,8,1,1,n,n
15,45,11,3,1,1,n,n
16,44,4,11,1,5,d,n
15,45,8,3,1,1,n,n
16,44,6,12,1,1,n,n
15,45,6,6,1,1,n,n
15,45,7,4,1,1,n,n
16,44,10,7,1,1,n,n
17,43,14,2,2,1,n,d
18,42,8,10,1,1,n,n
17,43,8,6,1,1,n,n
18,42,9,13,1,1,n,n
17,43,9,5,1,1,n,n
18,42,13,6,1,1,n,n
19,41,12,5,1,1,n,n
20,40,9,10,1,1,n,n
19,41,6,2,2,1,n,d
20,40,14,5,1,1,n,n
21,39,6,4,1,1,n,n
22,38,14,13,1,1,n,n
23,37,2,14,1,5,d,n
22,38,11,4,1,1,n,n
23,37,3,12,1,5,d,n
22,38,3,7,1,5,c,n
17,43,9,6,1,1,n,n
18,42,6,12,1,1,n,n
17,43,6,7,1,1,n,n
16,44,11,10,1,1,n,n
17,43,11,13,1,1,n,n
16,44,9,8,1,1,n,n
17,43,12,7,1,1,n,n
18,42,4,10,1,5,d,n
17,43,13,14,1,1,n,n
16,44,9,10,1,1,n,n
15,45,12,12,1,1,n,n
15,45,7,4,1,1,n,n
16,44,4,14,1,5,d,n
15,45,3,8,1,5,c,n
10,50,13,4,1,1,n,n
11,49,8,8,1,1,n,n
11,49,6,10,1,1,n,n
10,50,5,3,1,5,c,n
15,45,11,12,1,1,n,n
14,46,13,6,1,1,n,n
15,45,13,11,1,1,n,n
16,44,10,6,1,1,n,n
17,43,9,12,1,1,n,n
16,44,11,13,1,1,n,n
15,45,3,10,1,5,d,n
14,46,9,5,1,1,n,n
15,45,13,14,1,1,n,n
14,46,5,7,1,5,c,n
9,51,3,6,1,5,c,n
4,56,14,4,1,1,n,n
5,55,4,6,1,5,c,n
