30,30,10,4,3,1,n,d
31,29,3,9,1,5,d,n
30,30,4,5,2,5,d,n
28,32,6,6,3,1,n,d
29,31,9,14,1,1,n,n
28,32,3,9,1,5,d,n
27,33,5,11,1,5,d,n
26,34,4,3,4,5,c,n
31,29,13,8,1,1,n,n
32,28,7,10,1,1,n,n
31,29,2,6,1,5,d,n
30,30,3,4,3,5,d,n
27,33,13,10,1,1,n,n
28,32,4,3,4,5,c,n
33,27,14,2,5,1,n,d
34,26,13,5,2,1,n,d
35,25,2,3,4,5,c,n
30,30,14,9,1,1,n,n
31,29,7,14,1,1,n,n
30,30,7,4,3,1,n,d
31,29,14,2,5,1,n,d
32,28,8,12,1,1,n,n
31,29,2,14,1,5,d,n
30,30,5,6,2,5,d,n
28,32,7,5,2,1,n,d
29,31,6,14,1,1,n,n
28,32,6,10,1,1,n,n
27,33,14,3,3,1,n,d
28,32,4,7,2,5,d,n
26,34,12,2,5,1,n,d
27,33,4,11,1,5,d,n
26,34,9,8,1,1,n,n
27,33,9,12,1,1,n,n
26,34,13,13,3,1,n,d
27,33,8,9,1,1,n,n
26,34,2,8,1,5,d,n
25,35,6,9,1,1,n,n
24,36,3,5,2,5,d,n
22,38,9,12,1,1,n,n
21,39,2,9,1,5,d,n
20,40,4,7,1,5,d,n
19,41,11,8,1,1,n,n
20,40,6,4,3,1,n,d
21,39,11,9,1,1,n,n
22,38,9,8,1,1,n,n
23,37,3,8,1,5,d,n
22,38,7,14,1,1,n,n
21,39,12,11,1,1,n,n
22,38,13,10,1,1,n,n
23,37,11,3,4,1,n,d
24,36,7,13,1,1,n,n
23,37,11,2,5,1,n,d
24,36,14,2,1,1,n,n
23,37,12,10,1,1,n,n
24,36,3,11,1,5,d,n
23,37,2,3,4,5,c,n
18,42,11,10,1,1,n,n
19,41,10,11,1,1,n,n
18,42,6,9,5,1,n,d
19,41,9,7,1,1,n,n
20,40,8,5,1,1,n,n
21,39,8,2,5,1,n,d
22,38,7,6,3,1,n,d
23,37,6,12,1,1,n,n
22,38,13,3,4,1,n,d
23,37,13,9,1,1,n,n
24,36,14,5,4,1,n,d
25,35,13,5,3,1,n,d
26,34,7,5,2,1,n,d
27,33,4,13,1,5,d,n
26,34,11,4,3,1,n,d
27,33,13,7,2,1,n,d
28,32,3,6,2,5,d,n
26,34,12,8,1,1,n,n
27,33,9,13,1,1,n,n
26,34,10,3,4,1,n,d
27,33,9,7,2,1,n,d
28,32,14,5,2,1,n,d
29,31,4,13,1,5,d,n
28,32,2,3,4,5,c,n
23,37,14,2,5,1,n,d
24,36,5,11,1,5,d,n
23,37,6,4,3,1,n,d
24,36,2,12,2,5,d,n
22,38,10,9,1,1,n,n
23,37,3,4,3,5,d,n
20,40,8,3,4,1,n,d
21,39,13,3,4,1,n,d
22,38,7,3,4,1,n,d
23,37,13,9,1,1,n,n
24,36,4,8,5,5,n,n
19,41,4,11,1,5,d,n
18,42,13,9,1,1,n,n
19,41,3,7,2,5,d,n
17,43,8,9,2,1,n,d
18,42,13,6,2,1,n,d
19,41,9,5,2,1,n,d
20,40,11,2,4,1,n,d
21,39,10,9,1,1,n,n
22,38,11,13,1,1,n,n
21,39,6,6,2,1,n,c
21,39,8,2,5,1,n,d
22,38,11,11,1,1,n,n
22,38,7,2,5,1,n,d
23,37,6,3,5,1,n,d
24,36,2,10,1,5,d,n
23,37,11,3,4,1,n,d
24,36,11,6,2,1,n,d
25,35,13,9,2,1,n,d
26,34,14,10,1,1,n,n
27,33,5,3,4,5,d,n
23,37,5,5,2,5,d,n
21,39,14,6,2,1,n,d
22,38,6,8,5,1,n,d
23,37,10,12,1,1,n,n
22,38,4,10,1,5,d,n
21,39,4,11,1,5,d,n
20,40,11,14,1,1,n,n
19,41,2,2,4,5,c,n
19,41,6,4,3,1,n,d
20,40,6,7,2,1,n,c
18,42,5,2,4,5,c,n
23,37,2,7,2,5,d,n
21,39,7,10,1,1,n,n
20,40,12,13,1,1,n,n
19,41,5,10,1,5,d,n
18,42,6,4,3,1,n,d
19,41,8,12,1,1,n,n
18,42,9,7,2,1,n,d
19,41,13,4,1,1,n,n
20,40,8,12,1,1,n,n
19,41,8,4,1,1,n,n
20,40,5,4,3,5,d,n
17,43,14,3,4,1,n,d
18,42,9,5,1,1,n,n
19,41,9,14,1,1,n,n
18,42,12,10,1,1,n,n
19,41,13,6,2,1,n,d
20,40,14,7,2,1,n,d
21,39,2,10,4,5,d,n
17,43,14,8,1,1,n,n
18,42,3,5,2,5,d,n
16,44,7,5,2,1,n,d
17,43,12,12,3,1,n,d
18,42,13,11,1,1,n,n
19,41,4,9,1,5,d,n
18,42,9,12,1,1,n,n
17,43,12,12,1,1,n,n
17,43,3,5,2,5,d,n
15,45,9,4,1,1,n,n
16,44,2,3,4,5,d,n
12,48,13,11,1,1,n,n
13,47,4,3,3,5,d,n
10,50,6,11,1,1,n,n
9,51,12,13,2,1,n,d
10,50,9,12,1,1,n,n
9,51,3,9,1,5,d,n
8,52,9,4,2,1,n,d
9,51,12,8,1,1,n,n
10,50,2,2,3,5,c,n
10,50,7,2,3,1,n,d
11,49,12,14,1,1,n,n
10,50,5,13,1,5,d,n
9,51,4,4,2,5,d,n
7,53,2,9,1,5,d,n
6,54,5,12,1,5,d,n
5,55,3,4,1,5,d,n
4,56,7,7,1,1,n,n
4,56,13,5,1,1,n,n
5,55,12,13,1,1,n,n
4,56,9,2,1,1,n,n
5,55,4,7,2,5,d,n
3,57,3,3,1,3,c,n
3,57,11,6,1,1,n,n
4,56,3,14,1,4,d,n
3,57,5,9,1,3,d,n
2,58,2,4,1,2,c,n
