30,30,10,4,2,1,n,d
31,29,6,12,1,1,n,n
30,30,6,4,2,1,n,d
31,29,6,5,1,1,n,n
32,28,9,7,1,1,n,n
33,27,9,7,1,1,n,n
34,26,12,2,4,1,n,d
35,25,12,10,1,1,n,n
36,24,12,12,1,1,n,n
36,24,3,9,1,5,c,n
31,29,14,14,1,1,n,n
31,29,6,12,1,1,n,n
30,30,4,12,1,5,d,n
29,31,5,11,1,5,d,n
28,32,6,2,3,1,n,c
31,29,8,6,1,1,n,n
32,28,6,4,2,1,n,d
33,27,5,7,1,5,c,n
28,32,12,3,2,1,n,d
29,31,8,10,1,1,n,n
28,32,8,6,1,1,n,n
29,31,7,14,1,1,n,n
28,32,6,4,2,1,n,d
29,31,4,12,1,5,d,n
28,32,5,14,1,5,d,n
27,33,13,5,1,1,n,n
28,32,9,8,1,1,n,n
29,31,9,4,2,1,n,d
30,30,4,6,1,5,c,n
25,35,5,14,1,5,d,n
24,36,9,9,1,1,n,n
24,36,13,11,1,1,n,n
25,35,2,9,1,5,c,n
20,40,3,9,1,5,c,n
15,45,9,6,1,1,n,n
16,44,14,11,1,1,n,n
17,43,6,12,1,1,n,n
16,44,3,5,1,5,c,n
11,49,14,6,1,1,n,n
12,48,9,4,1,1,n,n
13,47,6,8,1,1,n,n
12,48,8,5,1,1,n,n
13,47,11,10,1,1,n,n
14,46,13,12,1,1,n,n
15,45,9,4,1,1,n,n
16,44,12,12,1,1,n,n
16,44,14,8,1,1,n,n
17,43,14,4,1,1,n,n
18,42,5,4,1,5,c,n
23,37,5,5,1,5,c,n
23,37,13,11,1,1,n,n
24,36,4,5,1,5,c,n
19,41,10,6,1,1,n,n
20,40,7,6,1,1,n,n
21,39,14,9,1,1,n,n
22,38,4,2,2,5,c,n
27,33,2,10,1,5,d,n
26,34,5,2,3,5,c,n
31,29,6,9,1,1,n,n
30,30,9,13,1,1,n,n
29,31,9,7,1,1,n,n
30,30,10,14,1,1,n,n
29,31,12,4,2,1,n,d
30,30,6,11,1,1,n,n
29,31,4,3,2,5,c,n
34,26,2,13,1,5,d,n
33,27,9,12,1,1,n,n
32,28,3,10,1,5,d,n
31,29,8,8,1,1,n,n
31,29,5,5,1,5,c,n
31,29,7,7,1,1,n,n
31,29,11,7,1,1,n,n
32,28,7,12,1,1,n,n
31,29,7,9,1,1,n,n
30,30,14,2,4,1,n,d
31,29,13,5,1,1,n,n
32,28,12,2,4,1,n,d
33,27,3,7,1,5,c,n
28,32,10,9,1,1,n,n
29,31,2,7,1,5,c,n
24,36,2,9,1,5,c,n
19,41,14,4,1,1,n,n
20,40,9,14,1,1,n,n
19,41,3,13,1,5,d,n
18,42,4,3,1,5,c,n
23,37,4,12,1,5,d,n
22,38,6,9,1,1,n,n
21,39,6,14,1,1,n,n
20,40,9,11,1,1,n,n
19,41,13,11,1,1,n,n
20,40,5,11,1,5,d,n
19,41,12,7,1,1,n,n
20,40,8,2,2,1,n,d
21,39,12,2,2,1,n,d
22,38,10,8,1,1,n,n
23,37,12,3,2,1,n,d
24,36,2,12,1,5,d,n
23,37,9,12,1,1,n,n
22,38,10,10,1,1,n,n
22,38,4,5,1,5,c,n
17,43,8,12,1,1,n,n
16,44,14,3,1,1,n,n
17,43,4,14,1,5,d,n
16,44,6,12,1,1,n,n
15,45,10,9,1,1,n,n
16,44,12,2,2,1,n,d
17,43,4,11,1,5,d,n
16,44,6,13,1,1,n,n
15,45,10,6,1,1,n,n
16,44,4,4,1,5,c,n
16,44,14,14,1,1,n,n
16,44,3,7,1,5,c,n
11,49,12,3,1,1,n,n
12,48,11,8,1,1,n,n
13,47,5,6,1,5,c,n
8,52,7,9,1,1,n,n
7,53,6,9,1,1,n,n
6,54,2,7,1,5,c,n
1,59,12,9,1,1,n,n
2,58,8,9,1,1,n,n
1,59,12,12,1,1,n,n
1,59,12,2,1,1,n,n
2,58,3,14,1,2,d,n
1,59,5,14,1,1,n,n
