30,30,8,10,1,1,n,n
29,31,7,12,2,1,n,c
27,33,13,10,2,1,n,d
28,32,7,8,1,1,n,n
27,33,4,5,1,5,c,n
22,38,2,3,1,5,c,n
17,43,14,5,1,1,n,n
18,42,8,6,1,1,n,n
19,41,11,10,2,1,n,c
21,39,13,11,2,1,n,d
22,38,6,4,1,1,n,n
23,37,7,6,1,1,n,n
24,36,13,10,1,1,n,n
25,35,2,5,1,5,d,n
24,36,9,2,2,1,n,c
26,34,11,3,1,1,n,n
27,33,9,13,2,1,n,c
25,35,14,6,1,1,n,n
26,34,7,14,1,1,n,n
25,35,11,12,2,1,n,d
26,34,7,10,1,1,n,n
25,35,12,11,2,1,n,d
26,34,8,3,1,1,n,n
27,33,14,11,2,1,n,d
28,32,14,8,1,1,n,n
29,31,5,6,1,5,d,n
28,32,12,6,1,1,n,n
29,31,12,3,1,1,n,n
30,30,4,10,1,5,d,n
29,31,10,12,2,1,n,c
27,33,5,8,1,5,d,n
26,34,6,4,1,1,n,n
27,33,3,10,2,5,d,n
25,35,5,9,1,5,d,n
24,36,4,8,1,5,d,n
23,37,13,2,2,1,n,d
24,36,14,7,1,1,n,n
25,35,13,14,2,1,n,d
26,34,12,9,1,1,n,n
27,33,3,12,2,5,d,n
25,35,5,3,1,5,c,n
30,30,4,3,1,5,c,n
35,25,8,6,1,1,n,n
36,24,11,5,1,1,n,n
37,23,10,3,1,1,n,n
38,22,2,5,1,5,d,n
37,23,12,7,1,1,n,n
38,22,2,6,1,5,d,n
37,23,11,13,2,1,n,d
38,22,7,7,1,1,n,n
38,22,12,8,1,1,n,n
39,21,4,11,2,5,d,n
37,23,8,10,2,1,n,c
35,25,5,10,2,5,d,n
33,27,7,2,2,1,n,c
35,25,8,4,1,1,n,n
36,24,8,9,1,1,n,n
35,25,6,5,1,1,n,n
36,24,7,10,1,1,n,n
35,25,4,2,2,5,c,n
40,20,5,13,1,5,d,n
39,21,13,12,2,1,n,d
40,20,10,4,1,1,n,n
41,19,12,4,1,1,n,n
42,18,7,9,1,1,n,n
41,19,4,2,2,5,c,n
46,14,11,2,2,1,n,d
47,13,14,5,1,1,n,n
48,12,8,10,1,1,n,n
47,13,11,13,2,1,n,d
48,12,2,14,1,5,d,n
47,13,9,2,2,1,n,c
49,11,5,9,1,5,d,n
48,12,9,12,1,1,n,n
47,13,6,6,1,1,n,n
47,13,6,8,1,1,n,n
46,14,5,6,1,5,d,n
45,15,12,9,1,1,n,n
46,14,11,8,1,1,n,n
47,13,5,7,1,5,d,n
46,14,5,14,1,5,d,n
45,15,4,5,1,5,c,n
40,20,6,8,1,1,n,n
39,21,10,9,1,1,n,n
40,20,3,3,1,5,c,n
40,20,6,12,1,1,n,n
39,21,2,9,1,5,d,n
38,22,11,4,1,1,n,n
39,21,5,10,2,5,d,n
37,23,3,12,2,5,d,n
35,25,7,5,1,1,n,n
36,24,11,8,1,1,n,n
37,23,9,13,2,1,n,c
35,25,4,5,1,5,d,n
34,26,7,2,2,1,n,c
36,24,5,11,1,5,d,n
35,25,4,8,1,5,d,n
34,26,14,14,1,1,n,n
34,26,2,6,1,5,d,n
33,27,7,4,1,1,n,n
34,26,3,6,1,5,d,n
33,27,4,14,2,5,d,n
31,29,7,10,2,1,n,c
29,31,3,5,1,5,d,n
28,32,3,6,1,5,d,n
27,33,12,4,1,1,n,n
28,32,4,6,1,5,d,n
27,33,14,14,2,1,n,d
28,32,2,8,1,5,d,n
27,33,13,5,1,1,n,n
28,32,4,6,1,5,d,n
27,33,3,5,1,5,d,n
26,34,5,2,2,5,c,n
31,29,6,5,1,1,n,n
32,28,10,8,1,1,n,n
33,27,10,12,2,1,n,d
34,26,3,13,1,5,d,n
33,27,12,8,1,1,n,n
34,26,8,14,1,1,n,n
33,27,5,11,2,5,d,n
31,29,10,5,1,1,n,n
32,28,10,14,1,1,n,n
31,29,6,4,1,1,n,n
32,28,5,12,1,5,d,n
31,29,12,3,1,1,n,n
32,28,9,2,2,1,n,c
34,26,12,14,1,1,n,n
33,27,14,13,2,1,n,d
34,26,12,9,1,1,n,n
35,25,6,10,2,1,n,c
