30,30,8,8,3,1,n,c
30,30,2,6,2,5,c,n
25,35,5,2,5,5,n,n
30,30,5,11,1,5,d,n
29,31,14,9,1,1,n,n
30,30,8,5,2,1,n,d
31,29,11,2,5,1,n,d
32,28,7,11,1,1,n,n
31,29,2,13,1,5,d,n
30,30,13,3,4,1,n,d
31,29,8,13,1,1,n,n
30,30,2,3,4,5,d,n
26,34,3,7,2,5,d,n
24,36,12,2,5,1,n,d
25,35,4,7,1,5,d,n
24,36,2,13,1,5,d,n
23,37,14,3,4,1,n,d
24,36,2,9,1,5,d,n
23,37,9,3,4,1,n,d
24,36,3,4,3,5,d,n
21,39,5,9,1,5,d,n
20,40,14,3,1,1,n,n
21,39,13,3,4,1,n,d
22,38,9,13,1,1,n,n
21,39,10,5,2,1,n,d
22,38,7,2,5,1,n,d
23,37,4,14,1,5,d,n
22,38,6,12,1,1,n,n
21,39,8,7,2,1,n,d
22,38,12,7,2,1,n,d
23,37,4,8,1,5,d,n
22,38,5,3,1,5,d,n
21,39,8,13,1,1,n,n
20,40,12,5,2,1,n,d
21,39,2,6,2,5,d,n
19,41,9,10,1,1,n,n
18,42,6,8,1,1,n,n
17,43,8,13,1,1,n,n
16,44,4,12,1,5,d,n
15,45,9,11,1,1,n,n
14,46,7,8,1,1,n,n
13,47,10,7,2,1,n,d
14,46,14,3,3,1,n,d
15,45,9,6,2,1,n,d
16,44,13,12,5,1,n,d
17,43,8,2,1,1,n,n
18,42,13,12,1,1,n,n
19,41,11,14,1,1,n,n
18,42,4,2,4,5,c,n
23,37,10,14,1,1,n,n
22,38,13,8,1,1,n,n
23,37,13,13,1,1,n,n
23,37,11,7,2,1,n,d
24,36,2,7,1,5,d,n
23,37,14,11,1,1,n,n
24,36,2,12,1,5,d,n
23,37,14,14,1,1,n,n
23,37,13,2,5,1,n,d
24,36,5,14,1,5,d,n
23,37,13,2,5,1,n,d
24,36,14,10,1,1,n,n
25,35,10,14,2,1,n,d
26,34,10,3,4,1,n,d
27,33,8,3,4,1,n,d
28,32,10,13,1,1,n,n
27,33,14,6,2,1,n,d
28,32,5,2,4,5,c,n
33,27,10,8,1,1,n,n
34,26,10,3,4,1,n,d
35,25,3,13,1,5,d,n
34,26,11,7,1,1,n,n
35,25,11,13,1,1,n,n
34,26,2,13,1,5,d,n
33,27,5,10,1,5,d,n
32,28,2,4,3,5,d,n
29,31,12,9,1,1,n,n
30,30,14,6,2,1,n,d
31,29,8,5,2,1,n,d
32,28,7,7,2,1,n,d
33,27,8,11,1,1,n,n
32,28,7,5,3,1,n,d
33,27,7,4,3,1,n,d
34,26,6,4,3,1,n,d
35,25,3,13,1,5,d,n
34,26,13,8,1,1,n,n
35,25,13,6,2,1,n,d
36,24,14,5,2,1,n,d
37,23,10,9,1,1,n,n
38,22,5,8,1,5,d,n
37,23,6,4,3,1,n,d
38,22,12,8,1,1,n,n
39,21,11,9,1,1,n,n
40,20,2,14,1,5,d,n
39,21,8,7,2,1,n,d
40,20,13,4,3,1,n,d
41,19,11,11,1,1,n,n
41,19,4,12,1,5,d,n
40,20,8,4,3,1,n,d
41,19,11,8,5,1,n,d
42,18,9,2,5,1,n,d
43,17,4,13,1,5,d,n
42,18,6,10,1,1,n,n
41,19,9,7,4,1,n,d
42,18,5,13,1,5,d,n
41,19,3,11,1,5,d,n
40,20,9,10,1,1,n,n
39,21,11,13,1,1,n,n
38,22,4,7,2,5,d,n
36,24,7,2,5,1,n,d
37,23,12,5,2,1,n,d
38,22,6,5,2,1,n,c
40,20,3,12,1,5,d,n
39,21,3,11,1,5,d,n
38,22,6,11,2,1,n,c
36,24,7,9,1,1,n,n
35,25,9,5,2,1,n,d
36,24,14,13,1,1,n,n
37,23,7,11,1,1,n,n
36,24,11,6,2,1,n,d
37,23,6,10,1,1,n,n
36,24,2,5,1,5,d,n
35,25,5,2,5,5,n,n
40,20,4,11,1,5,d,n
39,21,10,4,3,1,n,d
40,20,9,8,3,1,n,d
41,19,10,9,1,1,n,n
42,18,9,8,1,1,n,n
43,17,7,6,2,1,n,d
44,16,12,2,3,1,n,d
45,15,11,4,3,1,n,d
46,14,4,6,2,5,d,n
44,16,3,11,1,5,d,n
43,17,4,11,1,5,d,n
42,18,12,10,1,1,n,n
43,17,4,6,3,5,d,n
40,20,13,14,1,1,n,n
39,21,11,5,4,1,n,d
40,20,12,11,1,1,n,n
