30,30,5,10,1,5,d,n
29,31,4,4,1,5,c,n
29,31,9,4,1,1,n,n
30,30,10,4,1,1,n,n
31,29,5,14,2,5,d,n
29,31,13,3,1,1,n,n
30,30,2,11,1,5,d,n
29,31,4,11,2,5,d,n
27,33,12,5,1,1,n,n
28,32,10,5,1,1,n,n
29,31,4,14,2,5,d,n
27,33,13,13,2,1,n,c
27,33,8,11,2,1,n,c
25,35,5,5,1,5,d,n
24,36,2,7,1,5,d,n
23,37,11,9,1,1,n,n
24,36,13,2,2,1,n,d
25,35,5,14,2,5,d,n
23,37,12,5,1,1,n,n
24,36,2,9,1,5,d,n
23,37,6,14,2,1,n,c
21,39,10,14,2,1,n,c
19,41,8,6,1,1,n,n
20,40,5,6,1,5,d,n
19,41,6,2,2,1,n,c
21,39,14,9,1,1,n,n
22,38,12,9,1,1,n,n
23,37,7,4,1,1,n,n
24,36,3,8,1,5,d,n
23,37,2,11,2,5,d,n
21,39,2,8,1,5,d,n
20,40,9,2,2,1,n,c
22,38,11,4,1,1,n,n
23,37,8,3,1,1,n,n
24,36,9,7,1,1,n,n
25,35,13,6,1,1,n,n
26,34,14,11,1,1,n,n
27,33,11,7,1,1,n,n
28,32,12,11,1,1,n,n
29,31,12,11,2,1,n,d
30,30,2,7,1,5,d,n
29,31,4,12,2,5,d,n
27,33,11,7,1,1,n,n
28,32,11,14,1,1,n,n
27,33,6,13,2,1,n,c
25,35,4,8,1,5,d,n
24,36,13,9,1,1,n,n
25,35,6,5,1,1,n,n
26,34,9,7,1,1,n,n
27,33,3,3,1,5,c,n
27,33,2,9,1,5,d,n
26,34,13,9,1,1,n,n
27,33,9,12,2,1,n,c
25,35,12,11,2,1,n,d
26,34,5,7,1,5,d,n
25,35,5,3,1,5,c,n
30,30,10,2,2,1,n,c
32,28,10,9,1,1,n,n
33,27,12,4,1,1,n,n
34,26,8,10,1,1,n,n
33,27,5,7,1,5,d,n
32,28,9,5,1,1,n,n
33,27,7,7,1,1,n,n
33,27,13,6,1,1,n,n
34,26,2,6,1,5,d,n
33,27,3,4,1,5,d,n
32,28,14,4,1,1,n,n
33,27,3,9,1,5,d,n
32,28,11,9,1,1,n,n
33,27,7,11,2,1,n,c
31,29,12,10,2,1,n,d
32,28,4,11,1,5,d,n
31,29,12,3,1,1,n,n
32,28,7,11,1,1,n,n
31,29,8,12,2,1,n,c
29,31,2,6,1,5,d,n
28,32,12,9,1,1,n,n
29,31,7,6,1,1,n,n
30,30,9,2,2,1,n,c
32,28,9,10,1,1,n,n
31,29,11,10,2,1,n,d
32,28,7,5,1,1,n,n
33,27,3,5,1,5,d,n
32,28,6,10,1,1,n,n
31,29,4,4,1,5,d,n
30,30,8,10,1,1,n,n
29,31,8,7,1,1,n,n
30,30,6,4,1,1,n,n
31,29,2,3,1,5,c,n
26,34,10,4,1,1,n,n
27,33,10,14,2,1,n,d
28,32,11,12,1,1,n,n
27,33,10,13,2,1,n,c
25,35,7,6,1,1,n,n
26,34,3,9,1,5,d,n
25,35,11,10,2,1,n,d
26,34,13,5,1,1,n,n
27,33,3,14,2,5,d,n
25,35,10,14,2,1,n,c
23,37,5,7,1,5,d,n
22,38,2,10,1,5,d,n
21,39,14,8,1,1,n,n
22,38,3,5,1,5,d,n
21,39,7,7,1,1,n,n
21,39,13,12,2,1,n,d
22,38,12,7,1,1,n,n
23,37,8,5,1,1,n,n
24,36,12,5,1,1,n,n
25,35,2,10,2,5,d,n
23,37,13,13,2,1,n,d
24,36,9,5,1,1,n,n
25,35,11,8,1,1,n,n
26,34,8,3,1,1,n,n
27,33,8,2,2,1,n,c
29,31,14,2,2,1,n,d
30,30,10,11,1,1,n,n
29,31,4,7,1,5,d,n
28,32,14,7,1,1,n,n
29,31,11,9,1,1,n,n
30,30,9,2,2,1,n,c
32,28,13,9,1,1,n,n
33,27,13,9,1,1,n,n
34,26,6,8,1,1,n,n
33,27,2,10,2,5,d,n
31,29,7,12,2,1,n,c
29,31,12,13,2,1,n,d
30,30,4,3,1,5,d,n
29,31,5,6,1,5,d,n
28,32,10,11,1,1,n,n
27,33,10,11,2,1,n,d
28,32,6,6,1,1,n,n
28,32,3,11,1,5,d,n
27,33,8,12,2,1,n,c
25,35,14,2,2,1,n,d
26,34,2,4,1,5,d,n
25,35,2,2,2,5,c,n
25,35,2,2,2,5,c,n
25,35,2,4,1,5,d,n
24,36,10,6,1,1,n,n
25,35,13,8,1,1,n,n
26,34,11,13,1,1,n,n
25,35,9,4,1,1,n,n
26,34,14,4,1,1,n,n
27,33,3,3,1,5,d,n
26,34,9,3,1,1,n,n
27,33,5,12,2,5,d,n
25,35,10,7,1,1,n,n
26,34,6,9,1,1,n,n
25,35,6,2,2,1,n,c
